"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price","update_date"
"Gujarat","Dahod","Dahod","Rice","Coarse","01/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","03/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","04/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","05/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","08/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","09/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","10/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","11/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","12/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","13/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","15/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","18/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","19/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","20/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","23/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","24/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","25/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","27/01/2024","5000","5600","5350","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","29/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","30/01/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","31/01/2024","5000","5600","5300","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","01/02/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","02/02/2024","5000","5600","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","03/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","05/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","06/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","07/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","08/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","09/02/2024","5000","6000","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","10/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","13/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","14/02/2024","5000","6000","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","16/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","17/02/2024","5000","6000","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","19/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","20/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","21/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","22/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","23/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","24/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","26/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","27/02/2024","5000","6000","5750","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","28/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","29/02/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","01/03/2024","5000","6000","5550","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","02/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","04/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","06/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","07/03/2024","5000","6000","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","09/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","11/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","12/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","13/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","14/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","15/03/2024","5000","6000","5800","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","16/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","18/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","19/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","20/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","21/03/2024","5000","6000","5600","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","22/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","23/03/2024","5000","6000","5400","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","26/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","27/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","28/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","30/03/2024","5000","6000","5500","2024-04-01"
"Gujarat","Dahod","Dahod","Rice","Coarse","01/04/2024","5000","6000","5525","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","01/01/2024","4500","4800","4650","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","02/01/2024","4500","4800","4650","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","03/01/2024","4500","4800","4650","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","04/01/2024","4500","4800","4650","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","05/01/2024","4500","4800","4650","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","06/01/2024","4500","4800","4650","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","08/01/2024","4500","4800","4650","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","09/01/2024","4500","4800","4650","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","10/01/2024","4500","4800","4650","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","19/01/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","20/01/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","22/01/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","23/01/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","24/01/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","25/01/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","29/01/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","30/01/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","01/02/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","02/02/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","03/02/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","07/02/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","08/02/2024","3500","4200","3850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","14/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","15/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","16/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","17/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","19/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","20/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","21/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","27/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","28/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","29/02/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","01/03/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","02/03/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","04/03/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","05/03/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","06/03/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","07/03/2024","3800","4200","4000","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","11/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","12/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","13/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","14/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","15/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","18/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","20/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","21/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","22/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","25/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","26/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","27/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","28/03/2024","3000","3500","3250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Dappa","30/03/2024","3600","3900","3750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","01/01/2024","6000","6500","6250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","02/01/2024","6000","6500","6250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","03/01/2024","6000","6500","6250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","04/01/2024","6000","6500","6250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","05/01/2024","6000","6500","6250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","06/01/2024","6000","6500","6250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","08/01/2024","6000","6500","6250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","09/01/2024","6000","6500","6250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","10/01/2024","6000","6500","6250","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","19/01/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","20/01/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","22/01/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","23/01/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","24/01/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","25/01/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","29/01/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","30/01/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","01/02/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","02/02/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","03/02/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","07/02/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","08/02/2024","6700","7200","6950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","14/02/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","15/02/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","16/02/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","17/02/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","19/02/2024","5400","6300","5840","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","20/02/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","21/02/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","27/02/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","28/02/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","29/02/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","01/03/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","02/03/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","04/03/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","05/03/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","06/03/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","07/03/2024","5400","6300","5850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","11/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","12/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","13/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","14/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","15/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","18/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","20/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","21/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","22/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","25/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","26/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","27/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","28/03/2024","5800","6400","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Fine","30/03/2024","5900","6000","5950","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","01/01/2024","5600","5900","5750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","02/01/2024","5600","5900","5750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","03/01/2024","5600","5900","5750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","04/01/2024","5600","5900","5750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","05/01/2024","5600","5900","5750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","06/01/2024","5600","5900","5750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","08/01/2024","5600","5900","5750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","09/01/2024","5600","5900","5750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","10/01/2024","5600","5900","5750","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","19/01/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","20/01/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","22/01/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","23/01/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","24/01/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","25/01/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","29/01/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","30/01/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","01/02/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","02/02/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","03/02/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","07/02/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","08/02/2024","6000","6200","6100","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","14/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","15/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","16/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","17/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","19/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","20/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","21/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","27/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","28/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","29/02/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","01/03/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","02/03/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","04/03/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","05/03/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","06/03/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","07/03/2024","4300","5400","4850","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","11/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","12/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","13/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","14/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","15/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","18/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","20/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","21/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","22/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","25/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","26/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","27/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","28/03/2024","4800","5600","5200","2024-04-01"
"Karnataka","Bangalore","Bangalore","Rice","Medium","30/03/2024","5700","5800","5750","2024-04-01"
"Karnataka","Bangalore","Hoskote","Rice","Pusa Basmati Raw (New)","01/02/2024","4000","4000","4000","2024-04-01"
"Karnataka","Bangalore","Ramanagara","Rice","Fine","15/01/2024","5000","7500","6800","2024-04-01"
"Karnataka","Bangalore","Ramanagara","Rice","Fine","17/01/2024","5000","7000","5800","2024-04-01"
"Karnataka","Bangalore","Ramanagara","Rice","Fine","22/02/2024","5500","7500","6400","2024-04-01"
"Karnataka","Bangalore","Ramanagara","Rice","Fine","15/03/2024","5000","7000","6300","2024-04-01"
"Karnataka","Bangalore","Ramanagara","Rice","Fine","20/03/2024","5000","7200","6250","2024-04-01"
"Karnataka","Bangalore","Ramanagara","Rice","Fine","29/03/2024","5200","7400","6000","2024-04-01"
"Karnataka","Bangalore","Ramanagara","Rice","Fine","30/03/2024","5000","7200","6000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","01/01/2024","2700","3100","2900","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","02/01/2024","2700","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","03/01/2024","2700","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","04/01/2024","2600","3700","2900","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","05/01/2024","2700","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","06/01/2024","2700","3100","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","08/01/2024","2200","3000","2600","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","09/01/2024","2500","3500","3100","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","10/01/2024","5000","6200","5600","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","12/01/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","13/01/2024","2700","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","17/01/2024","2700","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","19/01/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","20/01/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","23/01/2024","2700","3100","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","24/01/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","25/01/2024","2700","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","27/01/2024","2800","3100","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","29/01/2024","2800","3250","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","31/01/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","01/02/2024","2900","3300","3100","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","02/02/2024","2700","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","03/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","05/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","06/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","07/02/2024","2500","4500","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","08/02/2024","2500","4500","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","10/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","12/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","13/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","14/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","15/02/2024","2880","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","16/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","17/02/2024","2700","3300","3100","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","20/02/2024","2000","4000","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","21/02/2024","2700","3400","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","22/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","23/02/2024","2500","3400","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","26/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","27/02/2024","2800","3200","3000","2024-04-01"
"Karnataka","Bidar","Bidar","Rice","Broken Rice","28/02/2024","2800","3200","3000","2024-04-01"
